Time (s),X position (m),Y position (m),Z position (m),Rocket axis vector X,Rocket axis vector Y,Rocket axis vector Z,Velocity Vx  (m/s),Velocity Vy  (m/s),Velocity Vz  (m/s),angular velocity omegaX (rad/s),angular velocity omegaY (rad/s),angular velocity omegaZ (rad/s),Acceleration Ax (m/s2),Acceleration Ay (m/s2),Acceleration Az (m/s2),Angular Acceleration X (rad/s2),Angular Acceleration Y (rad/s2),Angular Acceleration Z (rad/s2),Angle of attack alpha (rad),alpha at CP (rad),Moment arm (m),Force X (N),Force Y (N),Force Z (N),Torque X (Nm),Torque Y (Nm),Torque Z (Nm),Thrust (N),Mass (kg),C.O.M distance from nose (m),Ixx (kg m2),Iyy (kg m2),Izz (kg m2),Windspeed X (m/s),Windspeed Y (m/s),atmospheric density (kg/m3),atmospheric temperature (K),
1.8785,19.9698,12.1449,190.3882,0.14665,0.094456,0.98467,17.4831,10.7563,152.0382,-0.052164,0.074623,0.00061017,0.24293,0.19274,-10.8839,0.5591,-0.7616,-0.010213,0.017119,0.017353,0.39525,1.0968,0.87022,-49.1407,0.51969,-0.70792,-0.0094932,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.14532,142.5093,
1.8918,20.2022,12.2879,192.408,0.14756,0.09509,0.98447,17.4864,10.7589,151.8936,-0.044547,0.064236,0.00047197,0.26192,0.20608,-10.8867,0.58607,-0.80008,-0.010565,0.018069,0.01827,0.39525,1.1826,0.93045,-49.1536,0.54476,-0.74369,-0.0098208,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.14526,142.5153,
1.9051,20.4347,12.4309,194.426,0.14833,0.095622,0.9843,17.49,10.7617,151.749,-0.03661,0.053391,0.00032976,0.27697,0.21652,-10.8885,0.60716,-0.83052,-0.010814,0.018842,0.019008,0.39525,1.2505,0.9776,-49.1614,0.56436,-0.77198,-0.010052,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.14519,142.5213,
1.9184,20.6672,12.5739,196.442,0.14896,0.096048,0.98417,17.4938,10.7647,151.6044,-0.028433,0.042195,0.00018495,0.28799,0.22402,-10.8891,0.62225,-0.85274,-0.010957,0.019431,0.019562,0.39525,1.3003,1.0114,-49.1641,0.57839,-0.79264,-0.010185,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.14513,142.5274,
1.93,20.8713,12.6996,198.2103,0.14938,0.096333,0.98408,17.4972,10.7673,151.4775,-0.02112,0.032164,5.6783e-05,0.29432,0.22814,-10.8886,0.6305,-0.86538,-0.010996,0.019794,0.019893,0.39525,1.3288,1.03,-49.162,0.58606,-0.80439,-0.010221,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.14507,142.5326,
1.9417,21.0755,12.8252,199.9771,0.14969,0.096533,0.98401,17.5006,10.77,151.3505,-0.013737,0.022024,-7.1361e-05,0.29749,0.22996,-10.8872,0.63407,-0.87159,-0.010955,0.02001,0.020077,0.39525,1.3432,1.0383,-49.1558,0.58938,-0.81016,-0.010183,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.14502,142.5379,
1.9534,21.2797,12.9509,201.7424,0.14989,0.096648,0.98397,17.5041,10.7727,151.2236,-0.0063402,0.011849,-0.00019856,0.29751,0.22948,-10.885,0.63298,-0.87138,-0.010833,0.020079,0.020114,0.39525,1.3432,1.0361,-49.1459,0.58837,-0.80996,-0.01007,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.14496,142.5432,
1.965,21.484,13.0766,203.5063,0.14997,0.096678,0.98395,17.5076,10.7753,151.0967,0.0010171,0.0017129,-0.00032389,0.29448,0.22678,-10.8816,0.6273,-0.86483,-0.010634,0.020002,0.020004,0.39525,1.3296,1.0239,-49.1305,0.58309,-0.80388,-0.0098849,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.14491,142.5485,
1.9762,21.6801,13.1973,205.1973,0.14993,0.096628,0.98396,17.5108,10.7778,150.975,0.0079902,-0.0079075,-0.00044156,0.2887,0.22209,-10.8777,0.61762,-0.85271,-0.010372,0.019791,0.019763,0.39525,1.3035,1.0028,-49.1126,0.57408,-0.7926,-0.0096413,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.14485,142.5535,
1.9874,21.8761,13.318,206.8869,0.14979,0.096501,0.984,17.514,10.7803,150.8534,0.014832,-0.017361,-0.0005559,0.2802,0.21543,-10.8729,0.6039,-0.835,-0.010043,0.019449,0.019391,0.39525,1.2651,0.97267,-49.091,0.56133,-0.77614,-0.0093352,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.1448,142.5586,
1.9986,22.0722,13.4387,208.5752,0.14955,0.0963,0.98405,17.5171,10.7827,150.7317,0.021498,-0.026585,-0.0006662,0.26905,0.20685,-10.8673,0.58628,-0.81188,-0.0096493,0.018979,0.018891,0.39525,1.2148,0.93395,-49.0659,0.54496,-0.75466,-0.0089692,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.14475,142.5636,
2.0098,22.2684,13.5594,210.2622,0.14921,0.096026,0.98413,17.52,10.7849,150.6102,0.027946,-0.035521,-0.00077175,0.25537,0.19644,-10.861,0.56492,-0.78358,-0.0091944,0.018384,0.018267,0.39525,1.153,0.88694,-49.0375,0.5251,-0.72835,-0.0085463,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.14469,142.5687,
2.021,22.4638,13.6797,211.9414,0.14877,0.095684,0.98423,17.5228,10.787,150.4892,0.034112,-0.044081,-0.00087151,0.23934,0.18433,-10.8541,0.54011,-0.75046,-0.0086839,0.017672,0.017528,0.39525,1.0806,0.83226,-49.0061,0.50204,-0.69757,-0.0080718,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.14464,142.5737,
2.0321,22.6593,13.8,213.6192,0.14825,0.095275,0.98435,17.5254,10.789,150.3683,0.039982,-0.052245,-0.00096527,0.22104,0.17059,-10.8465,0.51196,-0.71271,-0.0081201,0.016847,0.016676,0.39525,0.99797,0.77019,-48.9718,0.47588,-0.66247,-0.0075478,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.14459,142.5787,
2.0433,22.8548,13.9204,215.2957,0.14763,0.094804,0.98449,17.5277,10.7908,150.2475,0.045521,-0.059963,-0.0010525,0.20061,0.15531,-10.8383,0.48071,-0.67061,-0.0075072,0.015914,0.015719,0.39525,0.90573,0.70122,-48.9348,0.44682,-0.62334,-0.0069781,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.14453,142.5837,
2.0544,23.0503,14.0408,216.9709,0.14693,0.094273,0.98464,17.5298,10.7925,150.1267,0.050695,-0.067189,-0.0011326,0.1782,0.13862,-10.8296,0.44658,-0.62449,-0.0068496,0.01488,0.014662,0.39525,0.80459,0.62586,-48.8955,0.4151,-0.58047,-0.0063669,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.14448,142.5887,
2.0658,23.2496,14.1635,218.6769,0.14614,0.093676,0.98482,17.5317,10.794,150.0038,0.055561,-0.074004,-0.0012064,0.15351,0.12028,-10.8202,0.40909,-0.57369,-0.0061383,0.013731,0.01349,0.39525,0.6931,0.54304,-48.8534,0.38026,-0.53326,-0.0057057,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.14443,142.5938,
2.0772,23.4489,14.2862,220.3816,0.14528,0.093027,0.98501,17.5333,10.7952,149.8809,0.059988,-0.080221,-0.001272,0.12713,0.10073,-10.8105,0.36917,-0.51946,-0.0053907,0.012492,0.012232,0.39525,0.57398,0.45479,-48.8093,0.34315,-0.48285,-0.0050107,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.14437,142.5989,
2.0885,23.6482,14.4089,222.0849,0.14435,0.09233,0.98521,17.5346,10.7962,149.7582,0.063947,-0.085804,-0.0013289,0.099246,0.080121,-10.8004,0.32711,-0.4622,-0.0046121,0.011174,0.010895,0.39525,0.4481,0.36175,-48.7638,0.30405,-0.42962,-0.004287,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.14432,142.604,
2.0999,23.8476,14.5317,223.7868,0.14336,0.091592,0.98542,17.5356,10.797,149.6355,0.067418,-0.09072,-0.0013768,0.070071,0.058601,-10.79,0.2832,-0.40231,-0.003808,0.0097851,0.0094905,0.39525,0.31637,0.26459,-48.717,0.26324,-0.37396,-0.0035396,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.14427,142.6091,
2.1118,24.0557,14.6598,225.5619,0.14228,0.090782,0.98565,17.5362,10.7976,149.5076,0.070499,-0.095112,-0.0014169,0.038457,0.035328,-10.779,0.23574,-0.33747,-0.0029475,0.0082703,0.0079615,0.39525,0.17363,0.15951,-48.6673,0.21913,-0.31368,-0.0027398,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.14421,142.6144,
2.1236,24.2638,14.788,227.3356,0.14115,0.08994,0.98589,17.5365,10.7979,149.3799,0.073009,-0.098723,-0.0014467,0.0059019,0.011407,-10.7679,0.18699,-0.27074,-0.0020719,0.0067007,0.0063802,0.39525,0.026647,0.051502,-48.617,0.17381,-0.25165,-0.0019259,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.14415,142.6197,
2.1355,24.472,14.9161,229.1077,0.13997,0.089071,0.98614,17.5364,10.7979,149.2523,0.074934,-0.10153,-0.001466,-0.027347,-0.012982,-10.7567,0.13731,-0.20263,-0.0011877,0.0050882,0.0047586,0.39525,-0.12347,-0.058615,-48.5664,0.12763,-0.18835,-0.001104,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.1441,142.625,
2.1474,24.6801,15.0443,230.8784,0.13877,0.088183,0.98639,17.5358,10.7976,149.1248,0.076266,-0.10353,-0.0014749,-0.061042,-0.037658,-10.7455,0.087065,-0.13365,-0.00030129,0.0034449,0.003109,0.39525,-0.2756,-0.17002,-48.5159,0.080928,-0.12423,-0.00028006,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.14404,142.6303,
2.1602,24.9053,15.183,232.7928,0.13746,0.087209,0.98666,17.5348,10.7969,148.987,0.077034,-0.10476,-0.0014726,-0.097723,-0.064474,-10.7335,0.032489,-0.058596,0.00065302,0.0016479,0.0013097,0.39525,-0.44122,-0.2911,-48.4617,0.030199,-0.054466,0.00060699,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.14398,142.6361,
2.1731,25.1305,15.3216,234.7055,0.13613,0.086228,0.98693,17.5333,10.7959,148.8493,0.077102,-0.10504,-0.0014581,-0.13437,-0.091218,-10.7221,-0.021847,0.016241,0.0015944,0.0002319,0.00053454,0.39525,-0.60669,-0.41185,-48.4102,-0.020307,0.015096,0.001482,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.14392,142.6418,
2.1859,25.3557,15.4603,236.6165,0.1348,0.085252,0.9872,17.5314,10.7946,148.7117,0.076476,-0.10435,-0.0014317,-0.17105,-0.1179,-10.714,-0.075487,0.090238,0.0025149,0.0019747,0.0023133,0.39525,-0.77231,-0.53231,-48.3738,-0.070167,0.083878,0.0023377,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.14386,142.6475,
2.1988,25.5809,15.5989,238.5256,0.13349,0.084287,0.98746,17.5289,10.7929,148.5743,0.075167,-0.10272,-0.0013937,-0.20703,-0.14402,-10.7063,-0.12799,0.16279,0.0034073,0.0037489,0.0040829,0.39525,-0.93475,-0.65025,-48.3389,-0.11897,0.15131,0.0031671,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.1438,142.6532,
2.2139,25.8469,15.7627,240.7798,0.13197,0.083174,0.98776,17.5255,10.7905,148.412,0.072766,-0.099618,-0.0013342,-0.24824,-0.17388,-10.6976,-0.18801,0.24587,0.004416,0.0057986,0.0061228,0.39525,-1.1208,-0.78507,-48.2995,-0.17476,0.22854,0.0041047,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.14373,142.6599,
2.2291,26.113,15.9265,243.0315,0.13051,0.082104,0.98804,17.5214,10.7876,148.2498,0.069474,-0.095278,-0.0012599,-0.28757,-0.20232,-10.6893,-0.24518,0.32518,0.0053641,0.007773,0.0080832,0.39525,-1.2984,-0.91348,-48.2621,-0.2279,0.30226,0.004986,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.14366,142.6667,
2.2443,26.3789,16.0903,245.2808,0.12912,0.081089,0.98831,17.5168,10.7843,148.0877,0.065339,-0.089769,-0.0011717,-0.3246,-0.22903,-10.6815,-0.29889,0.39986,0.0062415,0.0096491,0.0099415,0.39525,-1.4656,-1.0341,-48.227,-0.27782,0.37168,0.0058015,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.14359,142.6734,
2.2595,26.6448,16.2539,247.5276,0.12782,0.080143,0.98855,17.5116,10.7807,147.9258,0.060419,-0.083165,-0.0010708,-0.35893,-0.25372,-10.6743,-0.34856,0.46911,0.0070389,0.011406,0.011677,0.39525,-1.6206,-1.1456,-48.1943,-0.32399,0.43604,0.0065428,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.14352,142.6801,
2.273,26.8823,16.4001,249.5331,0.12675,0.079364,0.98875,17.5065,10.7771,147.7811,0.055412,-0.076412,-0.00097094,-0.38702,-0.27387,-10.6682,-0.38911,0.52581,0.0076772,0.01286,0.013109,0.39525,-1.7474,-1.2365,-48.1671,-0.36168,0.48875,0.0071361,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.14346,142.6861,
2.2866,27.1197,16.5463,251.5366,0.12578,0.078655,0.98894,17.5011,10.7732,147.6366,0.049881,-0.068925,-0.00086289,-0.41243,-0.29203,-10.6626,-0.4257,0.57715,0.0082401,0.014191,0.014415,0.39525,-1.8621,-1.3185,-48.1418,-0.3957,0.53647,0.0076593,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.1434,142.6921,
2.3002,27.357,16.6924,253.5382,0.12491,0.078025,0.9891,17.4953,10.7692,147.4921,0.043883,-0.060781,-0.00074776,-0.43496,-0.30807,-10.6575,-0.45806,0.62272,0.0087232,0.015387,0.015585,0.39525,-1.9638,-1.3909,-48.1184,-0.42577,0.57883,0.0081084,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.14333,142.6981,
2.3137,27.5943,16.8384,255.5378,0.12415,0.077477,0.98923,17.4893,10.7649,147.3477,0.037476,-0.05206,-0.00062664,-0.45443,-0.32186,-10.6527,-0.48593,0.66219,0.0091232,0.016439,0.016609,0.39525,-2.0518,-1.4532,-48.0969,-0.45168,0.61552,0.0084801,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.14327,142.7041,
2.3273,27.8315,16.9844,257.5354,0.12352,0.077018,0.98935,17.483,10.7604,147.2034,0.030722,-0.042846,-0.00050066,-0.47071,-0.33331,-10.6484,-0.50913,0.69528,0.0094373,0.017338,0.017478,0.39525,-2.1253,-1.5049,-48.0773,-0.47325,0.64628,0.0087721,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.14321,142.71,
2.3409,28.0686,17.1303,259.5311,0.12301,0.076652,0.98944,17.4765,10.7559,147.0591,0.023686,-0.033228,-0.00037101,-0.48369,-0.34234,-10.6444,-0.52751,0.72177,0.0096636,0.018078,0.018186,0.39525,-2.1839,-1.5457,-48.0595,-0.49033,0.6709,0.0089825,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.14315,142.716,
2.3544,28.3056,17.2762,261.5249,0.12263,0.076382,0.98951,17.4699,10.7512,146.9149,0.016434,-0.023296,-0.00023891,-0.49329,-0.34889,-10.6409,-0.54096,0.7415,0.009801,0.018651,0.018727,0.39525,-2.2272,-1.5752,-48.0435,-0.50283,0.68924,0.0091102,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.14309,142.722,
2.368,28.5425,17.422,263.5167,0.12238,0.076211,0.98955,17.4632,10.7464,146.7707,0.0090332,-0.013143,-0.00010555,-0.49945,-0.35294,-10.6377,-0.54942,0.75439,0.0098494,0.019056,0.019098,0.39525,-2.255,-1.5935,-48.0292,-0.51069,0.70122,0.0091552,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.14302,142.7279,
2.3803,28.7572,17.5541,265.3202,0.12228,0.076142,0.98957,17.457,10.7421,146.64,0.0022537,-0.0038276,1.5419e-05,-0.50207,-0.35445,-10.6352,-0.55277,0.76014,0.0098167,0.019274,0.019286,0.39525,-2.2668,-1.6003,-48.0178,-0.51381,0.70656,0.0091248,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.14297,142.7333,
2.3926,28.9717,17.6861,267.1222,0.12229,0.076156,0.98957,17.4508,10.7377,146.5094,-0.0045417,0.005524,0.00013554,-0.50187,-0.35391,-10.6329,-0.55205,0.76026,0.0097123,0.01935,0.019331,0.39525,-2.2659,-1.5979,-48.0077,-0.51314,0.70667,0.0090278,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.14291,142.7387,
2.4049,29.1862,17.8181,268.9226,0.12241,0.076253,0.98955,17.4447,10.7334,146.3788,-0.011303,0.014843,0.00025393,-0.49888,-0.35134,-10.631,-0.54729,0.75482,0.0095376,0.019285,0.019235,0.39525,-2.2525,-1.5863,-47.999,-0.50872,0.70162,0.0088654,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.14286,142.7441,
2.4172,29.4007,17.95,270.7213,0.12265,0.076432,0.9895,17.4386,10.7291,146.2483,-0.017982,0.024061,0.00036975,-0.49317,-0.3468,-10.6294,-0.53859,0.74394,0.0092946,0.019079,0.018999,0.39525,-2.2267,-1.5658,-47.9917,-0.50062,0.6915,0.0086395,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.1428,142.7495,
2.4291,29.6086,18.078,272.4648,0.12299,0.076682,0.98944,17.4327,10.725,146.1216,-0.024337,0.032845,0.00047889,-0.48508,-0.34055,-10.6281,-0.52647,0.7283,0.008996,0.018748,0.018639,0.39525,-2.1902,-1.5376,-47.9858,-0.48937,0.67697,0.0083619,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.14275,142.7547,
2.441,29.8165,18.2059,274.2068,0.12342,0.077007,0.98936,17.427,10.721,145.995,-0.030526,0.041414,0.00058411,-0.47458,-0.33256,-10.6271,-0.51087,0.70783,0.008638,0.01829,0.018153,0.39525,-2.1427,-1.5015,-47.9812,-0.47486,0.65794,0.0080292,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.14269,142.7599,
2.4529,30.0243,18.3337,275.9473,0.12396,0.077404,0.98926,17.4214,10.717,145.8683,-0.03651,0.049711,0.00068471,-0.46175,-0.32288,-10.6263,-0.49193,0.68271,0.0082238,0.017709,0.017545,0.39525,-2.0848,-1.4578,-47.9779,-0.45726,0.63459,0.0076441,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.14264,142.7651,
2.4649,30.2321,18.4615,277.6863,0.12459,0.07787,0.98915,17.416,10.7133,145.7417,-0.042248,0.057681,0.00078006,-0.44672,-0.31162,-10.6259,-0.46981,0.65318,0.0077566,0.017011,0.016819,0.39525,-2.0169,-1.407,-47.9757,-0.4367,0.60714,0.0072099,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.14258,142.7703,
2.4768,30.4401,18.5895,279.4272,0.12532,0.078403,0.98901,17.4108,10.7096,145.6148,-0.047715,0.06529,0.00086971,-0.42957,-0.29884,-10.6257,-0.44465,0.61941,0.0072391,0.016197,0.015981,0.39525,-1.9395,-1.3492,-47.9748,-0.41331,0.57576,0.0067289,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.14253,142.7755,
2.4888,30.6482,18.7175,281.1666,0.12613,0.078999,0.98886,17.4058,10.7061,145.488,-0.052864,0.072471,0.00095291,-0.41047,-0.28465,-10.6257,-0.41669,0.58174,0.0066762,0.015277,0.015037,0.39525,-1.8533,-1.2852,-47.9751,-0.38732,0.54074,0.0062056,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.14248,142.7807,
2.5007,30.8562,18.8454,282.9045,0.12703,0.079654,0.9887,17.401,10.7028,145.3611,-0.057664,0.079179,0.0010291,-0.38958,-0.26918,-10.6261,-0.38616,0.54046,0.0060721,0.014258,0.013995,0.39525,-1.7589,-1.2154,-47.9766,-0.35894,0.50237,0.0056441,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.14242,142.7859,
2.5127,31.0641,18.9733,284.6408,0.128,0.080363,0.98851,17.3964,10.6997,145.2342,-0.062084,0.085375,0.0010979,-0.36704,-0.25254,-10.6266,-0.35328,0.4959,0.0054313,0.013145,0.012862,0.39525,-1.6572,-1.1402,-47.9793,-0.32838,0.46094,0.0050485,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.14237,142.7911,
2.5249,31.2772,19.1044,286.4196,0.12907,0.081142,0.98831,17.3921,10.6967,145.1041,-0.066196,0.091155,0.0011602,-0.34242,-0.2344,-10.6275,-0.31741,0.44714,0.004741,0.011917,0.011614,0.39525,-1.546,-1.0583,-47.9832,-0.29503,0.41562,0.0044069,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.14231,142.7964,
2.5372,31.4903,19.2354,288.1968,0.1302,0.081968,0.98809,17.3881,10.6939,144.974,-0.069855,0.096322,0.001214,-0.31645,-0.21531,-10.6286,-0.27961,0.39567,0.0040223,0.010609,0.010289,0.39525,-1.4288,-0.97211,-47.9883,-0.2599,0.36778,0.0037388,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.14226,142.8017,
2.5494,31.7033,19.3664,289.9724,0.1314,0.082836,0.98786,17.3843,10.6914,144.8439,-0.073041,0.10084,0.0012587,-0.28933,-0.1954,-10.63,-0.24019,0.34187,0.0032806,0.0092321,0.008897,0.39525,-1.3063,-0.88225,-47.9945,-0.22326,0.31777,0.0030493,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.1422,142.807,
2.5617,31.9163,19.4974,291.7464,0.13264,0.083738,0.98762,17.381,10.6892,144.7137,-0.075736,0.10469,0.0012943,-0.26126,-0.17484,-10.6316,-0.19943,0.28615,0.0025211,0.0077952,0.0074472,0.39525,-1.1796,-0.78941,-48.0018,-0.18537,0.26598,0.0023434,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.14215,142.8123,
2.5746,32.1405,19.6353,293.6123,0.13399,0.084721,0.98735,17.3778,10.6871,144.5767,-0.078025,0.108,0.0013216,-0.23092,-0.15265,-10.6335,-0.15541,0.22588,0.0017086,0.0062297,0.0058705,0.39525,-1.0426,-0.6892,-48.0104,-0.14445,0.20996,0.0015882,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.14209,142.8179,
2.5875,32.3647,19.7732,295.4765,0.13538,0.085728,0.98708,17.375,10.6852,144.4396,-0.079742,0.11051,0.0013383,-0.20001,-0.13007,-10.6357,-0.1106,0.16442,0.00088906,0.0046224,0.0042548,0.39525,-0.90304,-0.58727,-48.0201,-0.1028,0.15283,0.00082639,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.14203,142.8235,
2.6004,32.5888,19.911,297.3389,0.1368,0.086754,0.98679,17.3726,10.6837,144.3025,-0.080877,0.11223,0.0013445,-0.16877,-0.10729,-10.638,-0.065355,0.10227,6.8939e-05,0.0029867,0.0026134,0.39525,-0.762,-0.48441,-48.0305,-0.060749,0.095066,6.408e-05,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.14198,142.829,
2.6133,32.8129,20.0488,299.1995,0.13824,0.087789,0.9865,17.3707,10.6825,144.1654,-0.081427,0.11315,0.0013401,-0.13745,-0.084483,-10.6405,-0.020037,0.039928,-0.00074545,0.0013382,0.00096477,0.39525,-0.62059,-0.38144,-48.0417,-0.018625,0.037113,-0.00069291,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.14192,142.8346,
2.6275,33.0594,20.2004,301.2447,0.13982,0.088933,0.98618,17.369,10.6814,144.0145,-0.08136,0.11323,0.0013233,-0.10331,-0.059646,-10.6442,0.029502,-0.028336,-0.0016276,0.00052039,0.00088674,0.39525,-0.46643,-0.2693,-48.0586,0.027423,-0.026339,-0.0015129,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.14185,142.8407,
2.6417,33.306,20.352,303.2879,0.1414,0.090069,0.98585,17.3677,10.6808,143.8635,-0.080594,0.11235,0.001294,-0.070005,-0.03543,-10.6503,0.078256,-0.095629,-0.0024872,0.0023116,0.0026853,0.39525,-0.31607,-0.15997,-48.0863,0.07274,-0.088888,-0.0023119,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.14179,142.8468,
2.6559,33.5525,20.5036,305.3288,0.14296,0.09119,0.98552,17.367,10.6804,143.7124,-0.079144,0.11053,0.0012528,-0.037515,-0.011846,-10.6565,0.12578,-0.16134,-0.0033166,0.0040909,0.0044593,0.39525,-0.16938,-0.053484,-48.114,0.11691,-0.14997,-0.0030829,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.14173,142.8529,
2.6701,33.799,20.6552,307.3677,0.14448,0.092285,0.98519,17.3667,10.6804,143.5612,-0.077031,0.10778,0.0012,-0.0061207,0.010902,-10.6625,0.17166,-0.22489,-0.0041086,0.0058264,0.0061859,0.39525,-0.027635,0.049223,-48.141,0.15956,-0.20903,-0.003819,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.14167,142.859,
2.6881,34.1115,20.8474,309.9495,0.14635,0.093624,0.98479,17.3669,10.6809,143.3694,-0.07344,0.10304,0.0011176,0.031689,0.038238,-10.6697,0.22683,-0.30148,-0.0050482,0.0079379,0.0082817,0.39525,0.14307,0.17265,-48.1739,0.21084,-0.28023,-0.0046924,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.14159,142.8667,
2.7061,34.4241,21.0397,312.5278,0.14812,0.094889,0.98441,17.3678,10.6818,143.1775,-0.068891,0.096964,0.0010189,0.066792,0.063548,-10.6765,0.27795,-0.37264,-0.0059037,0.0099213,0.010245,0.39525,0.30157,0.28692,-48.2043,0.25836,-0.34638,-0.0054876,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.14151,142.8745,
2.724,34.7366,21.2319,315.1027,0.14978,0.096065,0.98404,17.3693,10.6831,142.9855,-0.063464,0.089665,0.00090564,0.098728,0.086497,-10.6825,0.32434,-0.43742,-0.0066638,0.011748,0.012048,0.39525,0.44576,0.39054,-48.2316,0.30148,-0.40659,-0.0061941,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.14143,142.8822,
2.742,35.0492,21.4242,317.6742,0.15129,0.097137,0.98371,17.3713,10.6849,142.7934,-0.057249,0.081264,0.00077961,0.1271,0.1068,-10.6877,0.36539,-0.49498,-0.0073189,0.013394,0.013666,0.39525,0.57386,0.48222,-48.2551,0.33964,-0.46009,-0.006803,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.14135,142.8898,
